Ticker,Mean,Std,Skewness,Kurtosis,Min,Max
TEL,-5.262799440189881e-05,0.009491956698953485,-0.36621825527761104,9.459239016156982,-0.09475885145536597,0.06862019459529885
ADI,6.050735787321835e-05,0.011824527048536924,0.4599555620678601,10.717395685409778,-0.09090192874245717,0.10656723746891207
GPC,-8.573673285002869e-05,0.012032659721327967,-3.5348252607717114,65.89712731404784,-0.23036619219245552,0.10799080518135
ITW,-1.2409580429655222e-05,0.008263356020209328,-0.3892240059057418,14.384346421057714,-0.07485183140481808,0.08962809661600948
LEN,-0.00022626262041894335,0.016672062615130656,-0.1493683961837149,6.9664762187107545,-0.14273418154842993,0.1258341808087014
SNPS,0.00023342425951237714,0.010572913671672117,-0.16193274143486427,14.50510280217555,-0.10987442474382728,0.08104121713491795
CBRE,-0.00012765832185921482,0.013186706238855282,0.31675097558070536,15.42421573839528,-0.12582143374170593,0.13993339139191208
IT,3.342212943914403e-05,0.013539053976041375,-0.5324811528963149,37.90082065328633,-0.20982473815351588,0.13593889918220942
ATO,0.00011684802589009143,0.00825841677277485,0.2177231566494327,9.65195656864182,-0.06351259089897433,0.0890424814692742
FIS,-7.875375908128787e-05,0.013721679309750483,-5.54376679845528,118.99152146521733,-0.31915434641244145,0.08697482282597391
ECL,-6.687766891427384e-05,0.010124931953719454,-0.4997435274093469,22.462903380345484,-0.09284780735896768,0.10461640637733641
EG,-1.330951321420011e-06,0.01234613884121192,-0.29375658220893286,8.307704020570561,-0.09948823701974416,0.09247972813792621
WBD,-0.00037778394170478357,0.02326175382294899,-1.64477913972599,20.672019957679563,-0.3251859752691794,0.1425002171729769
CCL,-0.00046767031055707447,0.02140122307742339,-1.7716501899679815,22.81880120296812,-0.2558524817572313,0.1633585673839812
ETN,5.1920497792190705e-05,0.0102338312374718,-0.4288079867035327,10.832721532016045,-0.08929984663418225,0.08915391429208534
STLD,-7.739567924822174e-05,0.017533483456034542,0.05866893128402796,3.480786410094646,-0.10212238803631685,0.1117273256110573
CAH,-4.6196832441266393e-05,0.014635160433457518,-2.2645910439448658,33.968972623417756,-0.2325957487479208,0.10488118325137698
CPAY,-7.853873018529081e-05,0.013908730899385473,0.11569506656025187,11.596119104680557,-0.11769418689042442,0.10416447949031284
MRK,-2.4222379957319676e-05,0.011294846962960542,-0.14683375370228594,11.478130005049595,-0.11056717750821206,0.09565395483123552
INCY,2.0302737036461237e-05,0.02042996840914852,-0.5204463487117681,10.539973194828729,-0.2355545999614592,0.12232048110916172
KLAC,0.00019577819878465215,0.014286857630953654,0.23254599749081015,15.117404038418012,-0.11438552320358415,0.17514852107592854
USB,-0.00015781457554403888,0.009821131119759451,-0.11131032549182134,9.89884883463388,-0.07359862784747467,0.07561869503472175
DTE,-4.0368288433853784e-05,0.007454562286894472,0.008773328054696319,9.472371189899347,-0.05993913365252912,0.08217904726609042
MU,-0.00021908232843120088,0.020061729550407713,-0.1818346115662459,6.710116293930003,-0.18185659142592958,0.12297635712495382
NRG,-6.491730015246395e-05,0.01957155868767073,-0.3520170232108366,16.60125515460376,-0.18913752249706145,0.22774910275955665
TTWO,0.0004279108807085806,0.018050140892598876,0.02233450215707549,12.324762347228349,-0.15072628447064934,0.17179144494633744
ULTA,-9.774618097317192e-05,0.019418414813209196,-2.138534693013138,48.89656489416286,-0.3522052334199748,0.15386775412136786
TPR,-8.119761924157493e-05,0.019837535152968277,-0.856563448397932,23.715794725350076,-0.24190190507794584,0.16788066151179615
TJX,-2.2063091008823367e-05,0.011925866970322939,0.42731653242665835,11.729717219851814,-0.1157969576726963,0.11104272277676272
HON,1.705013055270185e-05,0.008292468423414965,-0.8029843765030612,13.015952958255784,-0.08432578957872701,0.05194806855528504
BMY,9.254206170307327e-05,0.013663619573709571,-1.4208330597232786,21.15245722310424,-0.17688033310163362,0.0996103230218298
DXCM,-6.855268245898507e-05,0.026522617556118656,-3.011640271604678,77.96869097131953,-0.5236148636946928,0.24130909419196686
GEN,0.00012989741382871077,0.01876499204135263,-3.51581427588847,83.78304293343237,-0.3985141432674875,0.13885022957674706
UHS,-0.0001559540150953641,0.015964951741485916,-0.5339328633690339,14.04060738887307,-0.13669956120003313,0.14233794214005044
MCHP,-1.785529941870023e-05,0.013518083926629164,-0.18319787953824604,11.033719801626539,-0.10862953019676402,0.12791931794409628
CB,1.1372423267023622e-05,0.009433953984318334,0.5358633506711621,10.611372031408116,-0.07284609457146696,0.08243399259956798
AMCR,-3.676076285608088e-05,0.012837964500398634,1.6684807255204879,37.27877693317199,-0.09628281767168492,0.187113413680944
SJM,7.940795735556796e-05,0.012029589344962992,-0.04783112479766386,14.899974092304266,-0.0960511867646806,0.13086674115336747
PPL,-2.8795151311270653e-05,0.008866919784933197,-0.6219577564025178,9.027827667981054,-0.07589061247988459,0.05959532643207151
PHM,-0.00017264365720039729,0.016289796503523708,-0.6524424867194609,6.834981940634515,-0.15007823309842183,0.10012014893371544
PH,-2.3037787258717868e-05,0.01039589654115188,0.21000152426810073,6.541677942317227,-0.07185624590186149,0.07220535784648154
AME,7.270891094548581e-05,0.008707717558511723,0.5396211752094735,18.399629875526326,-0.07252291639340985,0.09782966200882591
GE,-0.00012588978661613121,0.01584344591851899,0.33358387952029234,9.32088861526327,-0.11303520123008637,0.11819464219990448
LVS,-0.0002992665136423401,0.01802910681764401,0.00864148912717363,6.530210976166439,-0.14308635892087146,0.12633844678745118
AFL,-6.941029385648584e-05,0.009356161477988267,1.25429616792059,60.72275259954245,-0.10448955379963684,0.1758637201856542
DGX,7.593799840903463e-05,0.012014745093909594,-0.20785638306344323,9.511310396035674,-0.09596281106002469,0.08023618516324266
ON,-0.0001160436909751598,0.01815822584657985,-0.9301357208788221,21.004693183184244,-0.24300530345418672,0.12169448988691076
PM,2.2380486409906282e-05,0.011445287082493417,-0.93602384142396,20.474626209873183,-0.15757316200404745,0.10032111278574982
CHTR,-7.548019548496658e-05,0.017089977243812404,-0.49557296922775423,14.522266694768906,-0.17367629919723016,0.13706155978904758
SHW,7.338524637988685e-05,0.011758846994554225,-0.5490609316134953,15.291574195294107,-0.10950133747548187,0.11321129810520707
NVDA,0.0005252042679588884,0.018874526673915,1.1368128365910377,23.289331348363753,-0.20356565328057502,0.24752125192205862
AMT,-2.640352892996933e-05,0.010656301220072507,0.17761474511289757,3.7992733543989465,-0.05325562173129697,0.07728815544385105
KR,0.00017540793621289948,0.016257118053655328,-0.8244382020805485,17.610829354540805,-0.209532711116616,0.10929258945676582
HCA,-9.476768800636557e-05,0.015943533171321828,-0.8313506030372091,19.734046090935202,-0.21172873967483474,0.10909943360481
TRGP,-0.000487396681889052,0.020572900356805417,-3.1874509346338584,64.59076958125497,-0.39875510065882547,0.18246506159088427
SBAC,-2.216826367535876e-05,0.01231553170493271,-0.12260602128744531,3.533742739966495,-0.06812970433438836,0.06771554976856717
TMUS,6.16502629855995e-05,0.01425028454850411,0.3607735438175152,7.5572162639984555,-0.09128609501175104,0.11024153558482377
ZBH,-0.00015336436452906843,0.01298036419514797,-0.7542009486093937,17.74504733353832,-0.15382406697051887,0.1078584103212539
MAA,5.14848185702081e-05,0.009432812424586483,-0.44611091424627397,5.508963390430653,-0.07785990131322176,0.05371590071647311
KKR,-6.480056245722415e-05,0.014287702091755053,0.15535182550128912,3.7907431581257813,-0.08145090879792966,0.09612120410696465
ALL,5.83360341829678e-05,0.01066486400330543,-1.0675267505981734,16.159812121655023,-0.12225578591763656,0.0653717751291956
KIM,-0.0002522129855022382,0.012490976585541096,-0.024896621813836176,9.269804103841853,-0.10249154285616863,0.1249583107858166
BSX,7.607320631028933e-05,0.01232097488151663,0.5120672887720655,10.253776747349306,-0.08351254440401815,0.11099760700845655
MTB,-3.3317241982618886e-05,0.011501791168103508,-0.29641033181435544,14.854609168232582,-0.13761222459853975,0.09386451161476908
WDC,-0.00024274394274545068,0.020262547521139693,-0.4182035573287257,9.525464052482313,-0.1765852273999517,0.11962731153321375
T,-1.3146464177399572e-05,0.011175334495754547,-0.42522608359523195,12.49090396571887,-0.10729004287589003,0.08788953934259945
DRI,-0.00016554830020175043,0.015311093081244441,-0.13834667032033177,19.920117814584522,-0.19008146061742126,0.14082918947884937
LULU,0.00018944928219837278,0.020956204461210666,-0.9123701640236132,22.761142739752042,-0.2675870072488693,0.14381390434465022
SWKS,9.765986731358092e-05,0.015947452035873905,0.13344695737003814,9.912305141274075,-0.1504420817941689,0.11963099587940279
AVB,-1.1082880281749429e-05,0.009499881148928123,-0.6832168039193481,11.057079959053278,-0.10505378167961166,0.06471979448114942
BR,0.0001144076550252454,0.010229228015139133,-0.05824979002342762,16.584663872972943,-0.10698273963879297,0.10013535399915445
PPG,-0.00022162637963161103,0.010649791858924083,-0.7385323647360941,10.468053463345884,-0.09955182511027592,0.07439452427208287
NDAQ,0.00014671064020605615,0.010297055728448532,-0.8333307672931258,13.262675264883534,-0.1330793577364683,0.06846686371505661
WMB,-0.0003422913744103258,0.01742187112992204,-0.05992675926994396,45.87086559832695,-0.2610710468612365,0.2211012466093219
LNT,8.622183735164031e-05,0.007352789818796778,-0.12007692328412813,5.18371007390248,-0.05690744913383906,0.05183695339720716
MSCI,0.00010163915428006251,0.012508773989775688,-0.7093640671507982,17.589141512887053,-0.15703678940765037,0.08996840232730285
PG,7.506502051991706e-05,0.008162974266554584,0.43685722456664905,12.6293824426221,-0.06580045142845961,0.085798413204249
CHRW,0.0002099635438626603,0.014387196576574985,-0.986708844883478,20.386085926508503,-0.1558177548597141,0.1410091182983058
AEP,4.624584664374767e-05,0.007681283868728251,-0.3114814091570328,6.298524406768008,-0.06002197602057645,0.05124914350152723
CDNS,0.00034446739253743023,0.011901579554466737,1.17925387556474,20.39211179232775,-0.09219955669680001,0.14760404560628268
ESS,3.3595173524970568e-06,0.010285187639087864,-0.3912338153670568,5.765097879552805,-0.09448303664822662,0.06154860749711656
GPN,-0.00011140543204590834,0.013780937770961604,-0.5958080679309561,13.784290399784819,-0.12080672467980827,0.09578903689999033
BKNG,-1.365440702990312e-05,0.014183705627655281,-0.7432703552224224,13.170947600581663,-0.14518486756708773,0.11052384629779241
LHX,3.67242452570963e-05,0.012349876995106337,0.7384707328816703,12.168968740374781,-0.09285582409754817,0.11714592337813427
ETR,0.00012777794873146067,0.009141085252488294,1.175542178488587,30.47395832866651,-0.08689398207802371,0.14154903742387762
ADSK,0.00010700620449056989,0.015231833053003952,-0.33981440217129527,19.978883558982744,-0.1763084911730186,0.1251259818116836
PEP,3.559951606790882e-05,0.0075594723467532566,0.25456481186652735,9.248525748927332,-0.0591372913031197,0.07015084851578156
AWK,7.932449438690708e-05,0.008510689235086,-0.18505275100025687,7.400464958590508,-0.07031358941601462,0.07492618491868518
FDS,0.00013132623215549908,0.011352698762858543,-0.3409765304300133,16.392464950638463,-0.09709724838858003,0.1301932440181188
CI,-6.722604914085631e-06,0.015403258690269098,0.3608962149994288,14.336323542000073,-0.12573467469283967,0.14498011063179023
HPQ,-0.00010856832681055606,0.01606124535890786,-0.7225639407922422,21.70258740873967,-0.18424689053759086,0.15144390352600617
FFIV,0.000238775540110449,0.014271076528775446,-0.20562387802736662,16.27642316271042,-0.1365535313156643,0.12344340259246935
EOG,-8.509858355920088e-05,0.013436292628177006,0.4252781804221842,4.528787005889807,-0.07051329561289703,0.09591218710101279
GNRC,3.737921784579627e-05,0.02140707483605474,-1.0338499534932029,20.26926962235269,-0.27257404915094585,0.1368073060245541
MLM,1.860175724009152e-05,0.014763572593966205,0.4636078119573642,7.816805592144988,-0.09356840074592358,0.13126033101487153
O,-0.00013066171791722219,0.010014117660840344,-3.1765714644279734,47.16215476367965,-0.16541310385577135,0.06808688736524499
REGN,7.136407401879464e-05,0.017121955990238587,0.5903637701866977,7.513807257932914,-0.09868269835722447,0.16832364614290463
PSA,8.41243445407904e-05,0.010253223525561716,-0.5515601880288181,4.115028206593847,-0.0659637550417206,0.04791461042013238
SLB,-0.00019033994802802987,0.012742861556451912,0.1405476609532195,5.110076501847457,-0.08669826572014036,0.08797953290683619
IEX,1.7255916230976133e-05,0.009104956141550814,0.35836455563118585,8.353110090352153,-0.06363130127233992,0.07797548808118095
OMC,-0.00020839187732191945,0.011895823614330232,-0.8837503230558023,16.022627556166338,-0.11389938642000454,0.12404037308399632
ARE,-0.00012137211931630895,0.010036780373354955,-0.44823397807791543,4.751641262312091,-0.06512827351832184,0.05605391713310531
CPRT,9.20837023618927e-05,0.011736004427364756,-0.12977594817194676,21.570593252465503,-0.14306628179283318,0.11049245283792668
CINF,0.00013493127221867664,0.011821856493377773,-1.4779269785655516,31.118886974532113,-0.16021603974605295,0.09935327157805429
IDXX,0.00016247032065497364,0.014359786766882984,-0.4610480965621093,21.312229407124654,-0.18451783961141976,0.13137976838431517
XEL,0.00013504646593012087,0.007684813720126479,-0.7103143971997253,13.194326354737711,-0.08834053319738616,0.056355512850974884
NXPI,-0.00016026988855031272,0.016169461970107383,0.011435673397679038,17.332438345344137,-0.19520826814198045,0.16435992818482514
VRSK,0.00016683476224808378,0.010008389754717108,-1.132007785050478,20.908681657898608,-0.1139302929669176,0.07700789771200993
UPS,-3.309310970387592e-06,0.012294686887052247,0.28785556296226505,24.26263471188586,-0.1222969167865303,0.14036912325432438
KMI,-0.00015859880457847565,0.012081809309887805,-0.6643065617289178,16.04647563051611,-0.1365351209174883,0.09580935724879748
NEE,7.810414620227474e-05,0.010135660759217619,-0.8610422549439791,9.722729241602229,-0.08640034700558562,0.06441121700978703
PANW,0.0002120118108556625,0.02046142154655861,-2.3091085889200578,45.44733040030531,-0.3269480127765434,0.16505666807232022
LIN,4.287999008686365e-06,0.009596090053525245,0.08107440842159248,4.273775074485373,-0.05971588801269784,0.0517605181116678
ABT,0.0001228570333039019,0.010234889626915744,-0.17774555372051795,10.230783025313164,-0.09459651121734569,0.0808162756078353
HOLX,3.901571457924352e-05,0.01310124520313582,-0.3334483810694939,9.67476322692551,-0.10573683788307829,0.09108992089927573
FITB,-0.0002870076086871582,0.011385777604063382,-0.531973840157106,9.899648189989124,-0.10072534627363997,0.09637004315759905
MAS,-6.820695833961771e-05,0.012434055263878575,0.0854748983487848,8.45494098646286,-0.09614630841671912,0.08616992189062012
VZ,1.3213950530371e-05,0.009882988977442686,-0.25874881616323947,9.09936007298025,-0.07671379802506974,0.0830506839397547
BKR,-5.914359325768664e-05,0.016106723551119386,0.3769301337600746,5.876976583651741,-0.09262509566404983,0.1490128902858133
IBM,0.00012092185245138203,0.011114419869911208,-0.9253175737179391,16.949440845022828,-0.09857442754267198,0.08548095928718968
POOL,4.844444772032041e-05,0.013790683769663572,-0.23042149420437827,13.585029692607794,-0.1341301285206517,0.11834916889882544
LLY,0.00028549819078348707,0.014588764421245995,0.8877746437180133,13.137891213939078,-0.11076553171568328,0.14319093002261252
KDP,3.154492513147681e-05,0.012058559784567555,3.0570254919032975,56.070571254862706,-0.09235259236468815,0.2096353299211036
PWR,6.0915151604021785e-05,0.01559964904685134,-3.3042468430502647,76.58709640959181,-0.32500564292711925,0.10457443757546918
BLK,0.000111064288774135,0.00950816651781803,0.3983908769290962,9.058313946275804,-0.06865981111656426,0.09592760178517568
AKAM,0.0001508152767456487,0.016729640802733304,-0.5811836719353614,39.12095293667233,-0.20363253055015307,0.18409987782634732
ADBE,0.00020156998551126886,0.013663023588790827,-1.0557081490650893,25.789156785357086,-0.16140020883583614,0.13500586694853906
ACN,0.0001348106963241681,0.009959660515273108,0.015881442972124096,15.664806902911522,-0.10646571546547973,0.07465369613448147
COF,-0.0002391577046889364,0.012529590972282055,-0.4380545221364503,14.420875838539065,-0.13143565071354268,0.10745865430780824
MOH,0.0001107369708083871,0.02093219767133475,0.14774737151268846,16.01063844690977,-0.19512051876082118,0.173047992964709
BA,-0.00032200006494641003,0.01750864695796888,0.021524904142795207,12.187973469834022,-0.15122828288778678,0.15931762761652565
CMI,-4.13569746132412e-05,0.011375903707090101,-0.5369851042339399,11.965766046635098,-0.10027060256518802,0.10493692408616137
AAPL,0.00019847027668786022,0.012506336953682137,0.23555834229888312,5.896827908367557,-0.0885800083166732,0.09509781201188851
DD,-0.00015860529813838594,0.012992930810940464,0.07656766059410015,22.16024736998876,-0.15152208566570616,0.1485272451545397
UNH,0.0001242466117663996,0.012587308977599404,0.3025165961918537,8.992597378143097,-0.09297775157441696,0.1259053500519638
EL,-0.0001729383943286824,0.015976587995243936,-2.0567752412001434,39.01157506446914,-0.2205603130134713,0.13292351408141173
MSFT,0.00019074268417676666,0.010394005228536235,0.4558288940619214,12.190844567433802,-0.08736486483395664,0.1011219417800723
HRL,7.884986649161192e-05,0.01184958353437851,-0.3373987701345081,18.30116267735002,-0.10990195728527632,0.13814893269433715
BAC,-0.00015383626669917197,0.009973118976926904,0.3564012510908928,4.0460591542211315,-0.059416823234479284,0.07088973027234848
TROW,4.4173777895859115e-05,0.0104369800350512,0.1428256831813091,10.406807663567022,-0.07688790905833902,0.09472672392342993
AMP,-3.9179368059087906e-05,0.010132797321816427,0.7026156245465414,12.403623434024048,-0.07744710954421546,0.09842331792032463
TRV,7.162484712705663e-05,0.010188848554294024,-0.594067557013956,18.10400440529617,-0.10061995371652027,0.08836515478549131
UDR,-5.684752396364557e-06,0.009779733616599605,-0.2358973876216254,5.351807197706201,-0.07101743269413796,0.06542738908883997
MDT,-5.742489945416262e-05,0.010248852023003706,-0.7566057320318079,8.863564693695038,-0.09172756858426596,0.055634991279883375
NVR,-2.9442737077583505e-05,0.014971896240613451,0.12586060440384245,12.226685395346323,-0.1336823393575394,0.1449420973610304
MDLZ,-5.574116053337886e-05,0.009457739888275448,0.22192901698914308,7.6873457171611115,-0.07466771787265544,0.07221019415974052
COO,3.129388967721795e-05,0.01255325745593557,0.2995897981116558,11.253892640421128,-0.10459861228899162,0.11320855706849182
PNC,-8.932421915235361e-05,0.009532610417177912,-0.08643756504212502,5.755505950551051,-0.06576491944743725,0.06832709785030557
IVZ,-0.00011578105401665628,0.01403530077822799,-1.2187837480667705,34.43676456282131,-0.23502458461088027,0.11759237502239367
AIZ,2.2264203561519148e-05,0.012618941215525053,-0.08116795225862955,26.054652059841658,-0.14249511142382273,0.134246246988793
ROST,-3.123622373152602e-05,0.014730515243179455,-1.548868013756069,37.69713466045102,-0.2515188984358119,0.10645147187260083
ALB,3.4678587278887372e-06,0.02130196803437503,-0.5984613811541646,9.473169266709672,-0.1807531845346482,0.15124174614096042
WEC,0.00014689733517405117,0.007891516906372922,-1.508501484609789,28.00604695313634,-0.11951681303436955,0.06481122622261659
EXR,0.00010048277579578894,0.012297015244855884,-0.16908802917546534,9.512864149191701,-0.0954006246948592,0.10648059917798737
EA,0.00034508626780766486,0.01576918906968652,1.1226609462370694,22.2477137020807,-0.1391290421303461,0.1866004413305303
TDG,-0.00013971346517645998,0.013683979010669181,-0.527946794616352,14.254372632885595,-0.14065752218009792,0.11114765804648882
FANG,-0.0002469675057350329,0.01753020773065145,-0.06759877016821601,9.286335163088854,-0.16182711302681663,0.14293811013109037
RF,-0.00015932339636883774,0.011762929765416829,-0.337523217211746,7.065977136235416,-0.10405042311693143,0.07799056302698694
ORLY,7.501211216447526e-05,0.013327598362318876,-1.3159212425731681,28.986204641235183,-0.20156921015180962,0.10451483087551078
ADP,0.00010010970060443673,0.009408971658201558,-0.4753374553040885,17.206297104967977,-0.0875386696567769,0.0936678953887452
PRU,-0.00018823488253911887,0.00942091323500745,-0.2838577506537213,20.903894095395525,-0.08204067220693395,0.12424518742687951
PNR,-6.809927642977451e-05,0.011773973985510215,-0.9648870430091379,14.846079990453266,-0.13060711577580605,0.0886401727279335
PCG,-0.0003532975653421932,0.022922167725441596,-8.110322186371274,230.58527967728344,-0.6100856967696653,0.30659639776574715
STT,-7.786451128244103e-05,0.012177136808351719,-0.5649735984691243,14.913392850067034,-0.1139951527197235,0.1104295913497855
ALGN,-0.00010037058971258164,0.022336230342351507,-0.949092418794184,41.854623956193755,-0.2929957510072052,0.28379860109303584
ADM,-7.940804848917078e-05,0.012884586187855438,-4.114640796676409,84.01716411798644,-0.2786002798348867,0.08018556656540127
WSM,-8.195517245271583e-05,0.021445489438484042,0.8705076706622109,15.178627999485943,-0.14978164430304985,0.24210819597051586
EVRG,7.767390148823772e-05,0.009216280726103858,-0.7384327551128311,24.828038650616293,-0.12050299851758173,0.10529192124703393
CTSH,8.293363935337209e-06,0.013186898848350568,-1.57301189441041,26.945126565699738,-0.1522780299360354,0.10867582195453734
V,6.61065245886137e-05,0.009613868184864028,0.3134307874879733,9.216688960282754,-0.06489857931596761,0.08952069813540849
BK,-1.5096463296038387e-05,0.010225479505206893,-0.9255161907747178,12.906368960927448,-0.10353583877322672,0.06134782471283415
CSX,1.8249383631065972e-05,0.012444372690421096,1.7913804662904302,37.514011929733634,-0.09676113874951307,0.2129000982020669
BAX,2.402570101809231e-05,0.012831415957683497,-1.7410904606753348,19.645632462244446,-0.13065615587535853,0.08572659722980988
CME,0.00012314717789988587,0.011623005857571457,-0.1715546332355193,6.511821888756833,-0.09879286682267444,0.06522006597334482
TDY,3.579559141430218e-05,0.011553183310972139,-1.8337309259505592,29.224096003064577,-0.17866073921828596,0.06331912082219569
CPT,3.964047296597462e-05,0.00968832624615938,-0.21228979662075612,4.452615534080778,-0.06885981867690524,0.05664246167492623
LH,1.247638588682171e-05,0.012248017269170927,-0.7747092697288741,10.210994560686306,-0.11439826989890095,0.08174078223257131
NKE,-9.023184321833219e-05,0.014260588099724919,-0.791917229432487,36.46828948912062,-0.22357361096814388,0.14103112530683745
CMG,-5.107904647158924e-05,0.018237610117899164,0.31079652305931443,16.5944665310423,-0.15621040105294762,0.20687490726425856
VTRS,-0.00013903989269132183,0.020917373404568555,-1.3619222582093462,30.57249093300086,-0.27954118484854346,0.14950265803245166
GOOG,0.00018847135390486449,0.012530705988201019,0.8525423100810918,14.943859596080745,-0.0974651922865105,0.15143089336351012
HAS,-0.0001303954589718189,0.016944399775888665,0.38694639966487976,18.964016834460185,-0.18101047323593902,0.1492081250379136
NOW,0.00027269761810134167,0.016719024731882495,0.30177596998288314,12.61909032341658,-0.1532921524756375,0.14266941578064035
HSIC,-3.682128894058282e-05,0.012935744617776808,-0.6893956774670215,8.98743503738205,-0.09550961156704561,0.07623142613519461
